LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE,DATE
L. James - D. Russell - T. Prince,LAL,1,5,140.0,133.3,6.7,50.0,0.00,21.4,16.7,33.3,22.2,0.0,59.1,58.9,99.85,55.4,3/2/2024
L. James - S. Dinwiddie - A. Reaves,LAL,1,5,166.7,120.0,46.7,83.3,0.00,35.7,0.0,50.0,20.0,0.0,93.8,93.8,94.02,56.7,3/2/2024
L. James - T. Prince - C. Reddish,LAL,1,5,140.0,133.3,6.7,50.0,0.00,21.4,16.7,33.3,22.2,0.0,59.1,58.9,99.85,55.4,3/2/2024
L. James - T. Prince - J. Hayes,LAL,1,5,140.0,133.3,6.7,50.0,0.00,21.4,16.7,33.3,22.2,0.0,59.1,58.9,99.85,55.4,3/2/2024
S. Dinwiddie - T. Prince - A. Reaves,LAL,1,5,100.0,130.0,-30.0,75.0,0.00,25.0,0.0,66.7,25.0,0.0,50.0,50.0,92.09,28.8,3/2/2024
T. Prince - C. Reddish - J. Hayes,LAL,1,5,127.3,109.1,18.2,50.0,0.00,20.0,14.3,25.0,18.2,0.0,59.1,58.9,112.82,55.4,3/2/2024
T. Prince - R. Hachimura - A. Reaves,LAL,1,5,100.0,130.0,-30.0,75.0,0.00,25.0,0.0,66.7,25.0,0.0,50.0,50.0,92.09,28.8,3/2/2024
L. James - R. Hachimura - C. Reddish,LAL,1,4,100.0,175.0,-75.0,66.7,2.00,20.0,50.0,100,60.0,0.2,42.9,42.9,79.37,18.6,3/2/2024
L. James - S. Dinwiddie - D. Russell,LAL,1,4,128.6,142.9,-14.3,75.0,1.50,25.0,66.7,60.0,62.5,0.3,64.3,60.5,79.68,51.2,3/2/2024
L. James - S. Dinwiddie - J. Hayes,LAL,1,4,128.6,142.9,-14.3,75.0,1.50,25.0,66.7,60.0,62.5,0.3,64.3,60.5,79.68,51.2,3/2/2024
S. Dinwiddie - C. Reddish - J. Hayes,LAL,1,4,112.5,111.1,1.4,75.0,1.50,23.1,50.0,50.0,50.0,0.3,64.3,60.5,94.23,51.2,3/2/2024
S. Dinwiddie - D. Russell - C. Reddish,LAL,1,4,128.6,142.9,-14.3,75.0,1.50,25.0,66.7,60.0,62.5,0.3,64.3,60.5,79.68,51.2,3/2/2024
S. Dinwiddie - D. Russell - J. Hayes,LAL,1,4,128.6,142.9,-14.3,75.0,1.50,25.0,66.7,60.0,62.5,0.3,64.3,60.5,79.68,51.2,3/2/2024
L. James - S. Dinwiddie - R. Hachimura,LAL,1,3,175.0,120.0,55.0,100,0.00,42.9,0.0,50.0,33.3,0.0,87.5,87.5,84.16,64.5,3/2/2024
S. Dinwiddie - R. Hachimura - C. Reddish,LAL,1,3,114.3,157.1,-42.9,33.3,0.00,11.1,25.0,40.0,33.3,0.0,50.0,50.8,98.68,28.1,3/2/2024
A. Davis - D. Russell - T. Prince,LAL,1,2,66.7,120.0,-53.3,0.0,0.00,0.0,25.0,100,40.0,0.0,20.0,34.0,109.39,0.0,3/2/2024
A. Davis - S. Dinwiddie - D. Russell,LAL,1,2,66.7,120.0,-53.3,0.0,0.00,0.0,25.0,100,40.0,0.0,20.0,34.0,109.39,0.0,3/2/2024
D. Russell - T. Prince - R. Hachimura,LAL,1,2,66.7,120.0,-53.3,0.0,0.00,0.0,25.0,100,40.0,0.0,20.0,34.0,109.39,0.0,3/2/2024
S. Dinwiddie - D. Russell - R. Hachimura,LAL,1,2,66.7,120.0,-53.3,0.0,0.00,0.0,25.0,100,40.0,0.0,20.0,34.0,109.39,0.0,3/2/2024
S. Dinwiddie - D. Russell - T. Prince,LAL,1,2,66.7,120.0,-53.3,0.0,0.00,0.0,25.0,100,40.0,0.0,20.0,34.0,109.39,0.0,3/2/2024
A. Davis - C. Reddish - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
A. Davis - S. Dinwiddie - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
A. Davis - T. Prince - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
A. Davis - T. Prince - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
D. Russell - C. Reddish - A. Reaves,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.00,0.0,3/2/2024
D. Russell - R. Hachimura - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.00,0.0,3/2/2024
S. Dinwiddie - T. Prince - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
S. Dinwiddie - T. Prince - J. Hayes,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.29,0.0,3/2/2024
A. Davis - R. Hachimura - A. Reaves,LAL,1,19,104.9,124.4,-19.5,81.3,1.18,22.8,21.4,69.6,51.4,0.3,63.8,64.4,101.18,49.1,3/4/2024
L. James - A. Davis - A. Reaves,LAL,1,19,126.8,125.0,1.8,80.0,1.78,26.2,28.6,66.7,51.4,0.2,69.7,70.3,102.07,57.7,3/4/2024
A. Davis - D. Russell - A. Reaves,LAL,1,18,108.1,143.2,-35.1,82.4,1.56,25.9,21.4,62.5,43.3,0.2,65.0,63.0,100.64,42.0,3/4/2024
L. James - R. Hachimura - A. Reaves,LAL,1,18,112.8,126.3,-13.5,82.4,1.40,25.0,25.0,65.0,50.0,0.3,69.6,69.8,104.80,53.4,3/4/2024
D. Russell - R. Hachimura - A. Reaves,LAL,1,17,105.7,141.7,-36.0,81.3,1.44,25.5,23.1,62.5,44.8,0.3,66.1,63.1,102.65,39.8,3/4/2024
A. Davis - D. Russell - R. Hachimura,LAL,1,16,97.0,141.2,-44.2,78.6,1.22,23.4,23.1,62.5,44.8,0.3,61.5,58.6,101.66,36.2,3/4/2024
L. James - A. Davis - D. Russell,LAL,1,16,114.3,142.9,-28.6,82.4,1.56,26.9,25.0,60.0,44.4,0.3,69.6,67.2,102.77,44.7,3/4/2024
L. James - A. Davis - R. Hachimura,LAL,1,16,120.0,128.6,-8.6,81.3,1.44,25.5,27.3,63.2,50.0,0.3,71.2,71.1,102.86,53.9,3/4/2024
L. James - D. Russell - A. Reaves,LAL,1,16,114.3,142.9,-28.6,82.4,1.56,26.9,25.0,60.0,44.4,0.3,69.6,67.2,102.77,44.7,3/4/2024
L. James - D. Russell - R. Hachimura,LAL,1,15,103.2,140.6,-37.4,78.6,1.22,24.4,27.3,60.0,46.2,0.3,66.7,63.2,104.16,39.5,3/4/2024
S. Dinwiddie - D. Russell - T. Prince,LAL,1,15,132.3,83.9,48.4,61.5,1.60,17.0,57.1,78.9,69.7,0.2,57.4,63.5,98.83,73.8,3/4/2024
L. James - S. Dinwiddie - J. Hayes,LAL,1,12,125.0,75.0,50.0,66.7,2.00,21.6,45.5,80.0,65.4,0.2,63.0,62.8,98.32,73.3,3/4/2024
L. James - S. Dinwiddie - T. Prince,LAL,1,12,125.0,62.5,62.5,58.3,2.33,18.9,50.0,82.4,69.0,0.1,60.4,60.3,100.00,81.5,3/4/2024
D. Russell - T. Prince - J. Hayes,LAL,1,11,143.5,78.3,65.2,69.2,3.00,24.3,50.0,78.6,66.7,0.1,69.6,69.1,98.57,74.5,3/4/2024
A. Davis - S. Dinwiddie - C. Reddish,LAL,1,10,113.6,63.6,50.0,33.3,0.50,7.4,42.9,87.5,73.9,0.2,57.7,68.4,106.99,90.2,3/4/2024
L. James - D. Russell - J. Hayes,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
L. James - D. Russell - T. Prince,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
L. James - S. Dinwiddie - D. Russell,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
L. James - T. Prince - J. Hayes,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
S. Dinwiddie - D. Russell - J. Hayes,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
S. Dinwiddie - T. Prince - J. Hayes,LAL,1,10,133.3,71.4,61.9,63.6,2.33,21.2,50.0,78.6,66.7,0.1,64.3,64.0,96.77,77.3,3/4/2024
A. Davis - S. Dinwiddie - T. Prince,LAL,1,9,136.8,55.0,81.8,28.6,1.00,8.0,50.0,86.7,73.9,0.1,56.7,67.0,104.74,98.4,3/4/2024
A. Davis - C. Reddish - A. Reaves,LAL,1,8,111.1,73.3,37.8,57.1,2.00,18.2,0.0,90.9,58.8,0.1,69.2,69.8,97.82,81.0,3/4/2024
A. Davis - D. Russell - C. Reddish,LAL,1,8,123.5,126.7,-3.1,80.0,2.00,16.7,42.9,83.3,61.5,0.1,45.8,62.4,98.84,58.8,3/4/2024
A. Davis - S. Dinwiddie - A. Reaves,LAL,1,8,133.3,20.0,113.3,42.9,1.50,13.6,20.0,87.5,71.4,0.1,75.0,79.6,103.30,135.3,3/4/2024
A. Davis - T. Prince - C. Reddish,LAL,1,8,141.2,61.1,80.1,33.3,1.00,9.1,50.0,84.6,73.7,0.1,62.5,73.2,104.30,96.6,3/4/2024
S. Dinwiddie - T. Prince - C. Reddish,LAL,1,8,141.2,61.1,80.1,33.3,1.00,9.1,50.0,84.6,73.7,0.1,62.5,73.2,104.30,96.6,3/4/2024
A. Davis - D. Russell - T. Prince,LAL,1,5,130.0,110.0,20.0,50.0,0.50,7.1,75.0,80.0,77.8,0.2,33.3,62.5,103.45,64.7,3/4/2024
A. Davis - S. Dinwiddie - D. Russell,LAL,1,5,130.0,110.0,20.0,50.0,0.50,7.1,75.0,80.0,77.8,0.2,33.3,62.5,103.45,64.7,3/4/2024
D. Russell - T. Prince - C. Reddish,LAL,1,5,130.0,110.0,20.0,50.0,0.50,7.1,75.0,80.0,77.8,0.2,33.3,62.5,103.45,64.7,3/4/2024
J. Hayes - M. Christie - J. Hood-Schifino,LAL,1,5,40.0,145.5,-105.5,100,0.25,7.7,28.6,75.0,45.5,0.4,21.4,25.4,95.39,-26.7,3/4/2024
S. Dinwiddie - C. Reddish - A. Reaves,LAL,1,5,100.0,30.0,70.0,25.0,0.50,7.7,0.0,90.0,69.2,0.2,78.6,76.1,106.31,113.8,3/4/2024
S. Dinwiddie - D. Russell - C. Reddish,LAL,1,5,130.0,110.0,20.0,50.0,0.50,7.1,75.0,80.0,77.8,0.2,33.3,62.5,103.45,64.7,3/4/2024
S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,5,108.3,60.0,48.3,100,1.00,20.0,0.0,87.5,70.0,0.3,70.0,80.4,107.03,106.1,3/4/2024
A. Davis - S. Dinwiddie - R. Hachimura,LAL,1,4,122.2,37.5,84.7,100,1.00,18.2,0.0,85.7,75.0,0.2,83.3,90.5,110.97,150.0,3/4/2024
A. Davis - T. Prince - A. Reaves,LAL,1,4,144.4,0.0,144.4,20.0,0.00,9.1,25.0,88.9,69.2,0.0,72.2,72.2,101.16,129.0,3/4/2024
H. Giles III - J. Hayes - J. Hood-Schifino,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
H. Giles III - J. Hayes - M. Christie,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
H. Giles III - J. Hayes - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
H. Giles III - J. Hood-Schifino - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
H. Giles III - M. Christie - J. Hood-Schifino,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
H. Giles III - M. Christie - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
J. Hayes - J. Hood-Schifino - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
J. Hayes - M. Christie - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
L. James - S. Dinwiddie - A. Reaves,LAL,1,4,140.0,37.5,102.5,75.0,3.00,21.4,33.3,85.7,70.0,0.1,64.3,76.1,108.00,120.0,3/4/2024
M. Christie - J. Hood-Schifino - M. Lewis,LAL,1,4,0.0,137.5,-137.5,0.0,0.00,0.0,16.7,66.7,33.3,0.4,0.0,0.0,107.66,-115.4,3/4/2024
S. Dinwiddie - T. Prince - A. Reaves,LAL,1,4,144.4,0.0,144.4,20.0,0.00,9.1,25.0,88.9,69.2,0.0,72.2,72.2,101.16,129.0,3/4/2024
A. Davis - R. Hachimura - C. Reddish,LAL,1,3,14.3,85.7,-71.4,0.0,0.00,0.0,0.0,100,57.1,0.3,0.0,12.9,106.33,-400.0,3/4/2024
D. Russell - C. Reddish - A. Reaves,LAL,1,3,114.3,160.0,-45.7,100,0.00,30.0,0.0,100,25.0,0.0,58.3,62.1,92.01,52.9,3/4/2024
L. James - A. Davis - S. Dinwiddie,LAL,1,3,171.4,0.0,171.4,66.7,0.00,20.0,50.0,85.7,77.8,0.0,70.0,83.3,106.85,172.7,3/4/2024
L. James - S. Dinwiddie - R. Hachimura,LAL,1,3,150.0,50.0,100.0,100,3.00,27.3,0.0,80.0,66.7,0.1,87.5,96.8,107.81,119.4,3/4/2024
R. Hachimura - C. Reddish - A. Reaves,LAL,1,3,14.3,100.0,-85.7,0.0,0.00,0.0,0.0,100,57.1,0.3,0.0,12.9,100.11,-150.0,3/4/2024
T. Prince - C. Reddish - A. Reaves,LAL,1,3,157.1,0.0,157.1,25.0,0.00,12.5,0.0,85.7,66.7,0.0,91.7,91.7,99.05,129.6,3/4/2024
T. Prince - J. Hayes - A. Reaves,LAL,1,3,180.0,200.0,-20.0,100,3.00,33.3,100,100,100,0.2,133.3,116.0,86.40,53.8,3/4/2024
A. Reaves - M. Christie - J. Hood-Schifino,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
J. Hayes - A. Reaves - J. Hood-Schifino,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
J. Hayes - A. Reaves - M. Christie,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
L. James - A. Davis - C. Reddish,LAL,1,2,160.0,125.0,35.0,100,0.00,37.5,0.0,100,50.0,0.0,87.5,90.1,105.37,75.0,3/4/2024
L. James - C. Reddish - A. Reaves,LAL,1,2,200.0,166.7,33.3,100,0.00,42.9,0.0,0.0,0.0,0.0,87.5,90.1,91.80,68.8,3/4/2024
L. James - D. Russell - C. Reddish,LAL,1,2,200.0,166.7,33.3,100,0.00,42.9,0.0,0.0,0.0,0.0,87.5,90.1,91.80,68.8,3/4/2024
R. Hachimura - J. Hayes - A. Reaves,LAL,1,2,116.7,120.0,-3.3,100,3.00,33.3,0.0,100,50.0,0.2,87.5,87.5,126.72,57.1,3/4/2024
S. Dinwiddie - R. Hachimura - C. Reddish,LAL,1,2,20.0,60.0,-40.0,0.0,0.00,0.0,0.0,100,75.0,0.4,0.0,26.6,129.03,0.0,3/4/2024
T. Prince - A. Reaves - J. Hood-Schifino,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
T. Prince - A. Reaves - M. Christie,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
T. Prince - J. Hayes - J. Hood-Schifino,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
T. Prince - J. Hayes - M. Christie,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
T. Prince - M. Christie - J. Hood-Schifino,LAL,1,2,133.3,166.7,-33.3,100,1.00,20.0,100,100,100,0.3,150.0,106.4,83.88,41.2,3/4/2024
D. Russell - J. Hayes - A. Reaves,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
D. Russell - R. Hachimura - C. Reddish,LAL,1,1,0.0,150.0,-150.0,0.0,0.00,0.0,0.0,100,33.3,0.0,0.0,0.0,92.31,-200.0,3/4/2024
D. Russell - R. Hachimura - J. Hayes,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
D. Russell - T. Prince - A. Reaves,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
D. Russell - T. Prince - R. Hachimura,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
L. James - A. Davis - T. Prince,LAL,1,1,66.7,0.0,66.7,0.0,0.00,0.0,50.0,100,80.0,0.0,33.3,33.3,130.51,175.0,3/4/2024
L. James - J. Hayes - A. Reaves,LAL,1,1,50.0,100.0,-50.0,100,1.00,20.0,0.0,100,50.0,0.3,50.0,50.0,129.23,46.2,3/4/2024
L. James - R. Hachimura - J. Hayes,LAL,1,1,50.0,100.0,-50.0,100,1.00,20.0,0.0,100,50.0,0.3,50.0,50.0,129.23,46.2,3/4/2024
L. James - T. Prince - A. Reaves,LAL,1,1,100.0,0.0,100.0,0.0,0.00,0.0,50.0,100,75.0,0.0,33.3,33.3,108.68,125.0,3/4/2024
S. Dinwiddie - J. Hayes - A. Reaves,LAL,1,1,50.0,100.0,-50.0,100,1.00,20.0,0.0,100,50.0,0.3,50.0,50.0,129.23,46.2,3/4/2024
S. Dinwiddie - R. Hachimura - J. Hayes,LAL,1,1,50.0,100.0,-50.0,100,1.00,20.0,0.0,100,50.0,0.3,50.0,50.0,129.23,46.2,3/4/2024
T. Prince - R. Hachimura - A. Reaves,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
T. Prince - R. Hachimura - J. Hayes,LAL,1,1,250.0,150.0,100.0,100,0.00,50.0,0.0,0.0,0.0,0.0,125.0,125.0,122.55,63.6,3/4/2024
A. Davis - T. Prince - R. Hachimura,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.85,100,3/4/2024
L. James - S. Dinwiddie - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,218.18,0.0,3/4/2024
L. James - T. Prince - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,100,100,0.0,0.0,0.0,218.18,0.0,3/4/2024
S. Dinwiddie - T. Prince - R. Hachimura,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.85,100,3/4/2024
T. Prince - R. Hachimura - C. Reddish,LAL,1,0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.85,100,3/4/2024
A. Davis - R. Hachimura - A. Reaves,LAL,1,28,111.3,113.1,-1.8,63.0,2.13,21.0,8.3,77.8,45.1,0.1,62.0,63.4,104.87,49.3,3/6/2024
A. Davis - D. Russell - A. Reaves,LAL,1,25,114.5,111.3,3.2,58.3,1.75,19.7,10.5,76.0,47.7,0.1,64.3,66.6,105.58,51.7,3/6/2024
L. James - R. Hachimura - A. Reaves,LAL,1,25,111.9,106.8,5.1,61.5,2.00,21.1,4.8,88.5,51.1,0.1,63.8,66.5,113.20,53.5,3/6/2024
D. Russell - R. Hachimura - A. Reaves,LAL,1,24,114.5,111.3,3.2,57.7,1.67,21.1,5.6,73.1,45.5,0.2,67.4,67.7,106.16,53.0,3/6/2024
L. James - A. Davis - A. Reaves,LAL,1,23,105.5,105.6,-0.1,61.9,2.17,18.6,9.5,91.7,53.3,0.1,57.1,62.5,113.41,51.4,3/6/2024
A. Davis - D. Russell - R. Hachimura,LAL,1,22,116.3,102.1,14.2,60.9,1.75,21.9,6.3,75.0,47.5,0.2,68.4,68.6,104.73,57.3,3/6/2024
L. James - A. Davis - R. Hachimura,LAL,1,21,106.1,95.8,10.3,65.0,2.17,20.6,5.6,91.3,53.7,0.1,60.5,64.0,113.47,57.0,3/6/2024
L. James - D. Russell - A. Reaves,LAL,1,19,110.6,102.2,8.5,55.0,1.57,18.6,6.7,87.0,55.3,0.1,62.9,67.5,115.45,56.5,3/6/2024
L. James - A. Davis - D. Russell,LAL,1,17,112.2,90.0,22.2,58.8,1.67,19.2,7.7,90.5,58.8,0.1,63.3,68.6,114.92,62.7,3/6/2024
L. James - D. Russell - R. Hachimura,LAL,1,17,112.2,90.0,22.2,57.9,1.57,21.2,0.0,86.4,55.9,0.2,67.7,70.2,115.83,64.3,3/6/2024
A. Davis - S. Dinwiddie - A. Reaves,LAL,1,14,113.8,159.3,-45.5,54.5,3.00,15.8,23.1,50.0,33.3,0.1,56.5,60.2,96.81,32.6,3/6/2024
A. Davis - S. Dinwiddie - D. Russell,LAL,1,14,122.2,173.1,-50.9,50.0,1.67,14.7,20.0,42.9,29.4,0.1,63.2,68.0,93.64,29.9,3/6/2024
S. Dinwiddie - R. Hachimura - A. Reaves,LAL,1,13,125.0,146.2,-21.2,61.5,2.67,21.1,18.2,50.0,31.6,0.1,69.6,68.3,96.60,42.0,3/6/2024
A. Davis - S. Dinwiddie - R. Hachimura,LAL,1,11,117.4,152.4,-35.0,60.0,3.00,19.4,20.0,42.9,29.4,0.1,63.2,62.4,93.18,38.3,3/6/2024
S. Dinwiddie - D. Russell - A. Reaves,LAL,1,10,109.5,178.9,-69.4,50.0,2.00,14.8,22.2,20.0,21.4,0.1,56.3,58.9,94.27,22.9,3/6/2024
L. James - S. Dinwiddie - A. Reaves,LAL,1,9,133.3,123.8,9.5,62.5,5.00,17.9,25.0,100,57.1,0.0,62.5,71.7,113.47,52.5,3/6/2024
L. James - T. Prince - J. Hayes,LAL,1,9,105.0,122.2,-17.2,66.7,1.33,16.0,11.1,60.0,36.8,0.1,53.6,61.5,106.46,52.1,3/6/2024
S. Dinwiddie - D. Russell - R. Hachimura,LAL,1,8,113.3,176.9,-63.6,57.1,2.00,20.0,16.7,0.0,10.0,0.1,66.7,61.8,88.03,27.6,3/6/2024
D. Russell - T. Prince - M. Christie,LAL,1,7,126.7,150.0,-23.3,75.0,1.50,16.7,0.0,66.7,36.4,0.1,68.8,79.4,98.49,50.0,3/6/2024
L. James - D. Russell - J. Hayes,LAL,1,7,81.3,161.5,-80.3,75.0,1.50,15.0,12.5,50.0,28.6,0.1,40.9,49.2,106.80,29.2,3/6/2024
L. James - J. Hayes - M. Christie,LAL,1,7,121.4,107.1,14.3,60.0,1.50,17.6,0.0,55.6,33.3,0.1,65.0,69.7,102.34,66.7,3/6/2024
L. James - S. Dinwiddie - J. Hayes,LAL,1,7,117.6,112.5,5.1,57.1,1.33,18.2,16.7,71.4,46.2,0.2,69.2,72.0,113.41,55.2,3/6/2024
L. James - T. Prince - M. Christie,LAL,1,7,121.4,107.1,14.3,60.0,1.50,17.6,0.0,55.6,33.3,0.1,65.0,69.7,102.34,66.7,3/6/2024
T. Prince - J. Hayes - M. Christie,LAL,1,7,121.4,107.1,14.3,60.0,1.50,17.6,0.0,55.6,33.3,0.1,65.0,69.7,102.34,66.7,3/6/2024
L. James - A. Davis - S. Dinwiddie,LAL,1,6,114.3,142.9,-28.6,50.0,0.00,11.1,28.6,100,54.5,0.0,45.5,58.7,107.52,38.2,3/6/2024
L. James - D. Russell - T. Prince,LAL,1,6,68.8,184.6,-115.9,66.7,0.67,10.5,12.5,50.0,25.0,0.2,35.0,45.1,113.48,10.2,3/6/2024
L. James - S. Dinwiddie - R. Hachimura,LAL,1,6,138.5,115.4,23.1,66.7,4.00,22.2,20.0,100,55.6,0.1,72.7,75.8,107.90,59.7,3/6/2024
S. Dinwiddie - T. Prince - M. Christie,LAL,1,6,138.5,114.3,24.2,40.0,1.00,13.3,0.0,71.4,50.0,0.2,87.5,92.2,102.86,61.7,3/6/2024
D. Russell - T. Prince - J. Hayes,LAL,1,5,75.0,170.0,-95.0,100,1.00,13.3,14.3,50.0,27.3,0.2,31.3,44.1,103.19,17.8,3/6/2024
L. James - S. Dinwiddie - T. Prince,LAL,1,5,100.0,109.1,-9.1,50.0,1.00,13.3,20.0,66.7,45.5,0.2,55.6,60.7,112.65,51.4,3/6/2024
S. Dinwiddie - D. Russell - T. Prince,LAL,1,5,90.9,180.0,-89.1,50.0,0.50,7.7,25.0,100,50.0,0.2,50.0,64.4,103.92,17.6,3/6/2024
S. Dinwiddie - T. Prince - J. Hayes,LAL,1,5,100.0,109.1,-9.1,50.0,1.00,13.3,20.0,66.7,45.5,0.2,55.6,60.7,112.65,51.4,3/6/2024
D. Russell - J. Hayes - M. Christie,LAL,1,4,112.5,142.9,-30.4,100,2.00,20.0,0.0,50.0,25.0,0.1,50.0,62.5,98.18,52.8,3/6/2024
L. James - D. Russell - M. Christie,LAL,1,4,112.5,142.9,-30.4,100,2.00,20.0,0.0,50.0,25.0,0.1,50.0,62.5,98.18,52.8,3/6/2024
L. James - J. Hayes - A. Reaves,LAL,1,4,160.0,100.0,60.0,66.7,4.00,28.6,0.0,75.0,50.0,0.1,87.5,90.1,119.01,72.5,3/6/2024
L. James - S. Dinwiddie - D. Russell,LAL,1,4,60.0,200.0,-140.0,0.0,0.00,0.0,33.3,100,42.9,0.1,14.3,34.2,114.00,-21.1,3/6/2024
L. James - T. Prince - A. Reaves,LAL,1,4,66.7,172.7,-106.1,66.7,2.00,14.3,0.0,100,16.7,0.1,37.5,45.0,137.43,13.3,3/6/2024
A. Davis - D. Russell - M. Christie,LAL,1,3,142.9,157.1,-14.3,50.0,1.00,12.5,0.0,100,66.7,0.1,100,105.0,98.82,47.6,3/6/2024
A. Davis - D. Russell - T. Prince,LAL,1,3,142.9,157.1,-14.3,50.0,1.00,12.5,0.0,100,66.7,0.1,100,105.0,98.82,47.6,3/6/2024
A. Davis - S. Dinwiddie - M. Christie,LAL,1,3,142.9,157.1,-14.3,50.0,1.00,12.5,0.0,100,66.7,0.1,100,105.0,98.82,47.6,3/6/2024
